cuisineName,tagName
North Indian,shakamdatsey
Chinese,sanghai
Fast Food,samoosa
South Indian,sakuthi
South Indian,sakuti
Asian,saigon
North Indian,rogan gosh
North Indian,rogan gosht
North Indian,roghan josh
North Indian,roghanjosh
North Indian,roganjosh
North Indian,punjab
Arabian,priyazo
Asian,meifoon
South Indian,thalichathu
South Indian,taalichathu
South Indian,porichathe
South Indian,pottitherichathu
South Indian,potitherichathu
South Indian,podimas
Continental,piquante
North Indian,patiyala
Italian,papparoni
Italian,paparoni
Healthy Food,panzanella
Healthy Food,panzanela
Italian,panne
South Indian,pachipulusu
Arabian,ouzi
South Indian,oottupura
South Indian,utupura
South Indian,uttupura
South Indian,pathiri
South Indian,pathri
South Indian,patri
American,new orleans
American,new york
Italian,nepolidian
Asian,nam prik phao
Asian,phao
Arabian,murthabak
Arabian,murthaba
Asian,mongolia
Chinese,mancuhria
Chinese,manchurya
Chinese,manchuriya
Chinese,manchurin
Chinese,manchuriia
Chinese,manchurians
Chinese,manchurain
Chinese,manchory
South Indian,mallicheppu
South Indian,mallichepu
South Indian,malicheppu
South Indian,malichepu
Asian,malaysian
Asian,malay
South Indian,madikeri
American,mac n cheese
Chinese,machurian
Italian,macaronis
North Indian,ludhyanvi
North Indian,ludhiana
Fast Food,lolypop
Fast Food,lolypops
Fast Food,lollypops
Fast Food,lollopop
Fast Food,lollopops
Fast Food,lolopops
Fast Food,lolopop
Fast Food,lollipops
Fast Food,lolipops
Fast Food,lolliipop
Fast Food,lollii pop
Fast Food,lollii pops
Fast Food,lolli pop
Fast Food,lolli pops
Fast Food,loll pop
Fast Food,loll pops
Fast Food,lollpops
Fast Food,lollpop
Fast Food,lolpop
Fast Food,lol pop
Fast Food,lol pops
Fast Food,loli pops
Fast Food,loliipop
Fast Food,lolii pop
Fast Food,loillipop
Fast Food,loilli pop
Asian,lat mai kai
Asian,lat ma kai
Asian,lat me kai
Continental,lahmajoun
Arabian,lahmacun
North Indian,lababzada
North Indian,lababdari
Asian,korean
Asian,korea
South Indian,kondattam
North Indian,kolapuri
North Indian,kolapur
North Indian,kolapoori
North Indian,kolaphuri
North Indian,kola puri
Asian,koithio
Arabian,al baik
Arabian,alfaham
Arabian,alfa ham
South Indian,aleppey
South Indian,alepey
Arabian,alfam
South Indian,amaravathi
South Indian,ammachi
South Indian,andhara
South Indian,andra
Fast Food,apollo
Fast Food,apolo
Italian,arrabiata
Asian,asian
Asian,banh mi
Asian,banhmi
North Indian,bihari
South Indian,chetinad
South Indian,chetinadu
South Indian,chettinaad
South Indian,chettynad
South Indian,kannur
American,americian
American,mac & cheese
Arabian,ganoush
Asian,beef bok choy
Asian,bhutan
Asian,bhutani
Asian,bibimbap
Bakery,assorted chocolates
Bakery,achappam
Bakery,biscuit
Bakery,chudvaa
Bakery,chudwa
Bakery,nippat
Bakery,boondhi
Bakery,biscotta
Bakery,biscuit packet
Bakery,biscuits
Beverages,abc apple carrot beetroot
Beverages,abc with lime ginger & honey
Beverages,caffeine
Beverages,al tamar badam
Beverages,almond carnival 700ml
Beverages,julip
Beverages,appletini
Beverages,appy fizzy
Beverages,mineral water
Chicken,8 pcs prime bucket
Chicken,8 pcs bucket
Japanese,maki
Chinese,american corn crispy
Chinese,plum sauce
Chinese,soya bean chilli
Chinese,chilly papper
Chinese,black bean sauce
Chinese,baby corn & mushroom in chilli sauce
Chinese,ginger sauce
Chinese,baby corn 555
Chinese,baby corn black pepper
Chinese,baby corn chilli
Chinese,baby corn chilly
Chinese,baby corn cripsy
Chinese,baby corn crispy
Chinese,baby corn dragon
Chinese,baby corn dry
Chinese,honey chili
Chinese,chilli pepper
Chinese,chilli fry
Chinese,chilli garlic rice
Chinese,beef in green chilli sauce
Chinese,beef in red chilli sauce
Chinese,beef innards
Chinese,beijing
Chinese,black bean prawns dry
Chinese,black bean prawns gravy
Chinese,black bean rice bowl
Chinese,black beans prawns
Chinese,black pepper and lemon grass tossed prawns
Chinese,black pepper beef
Chinese,black pepper fish
Chinese,black pepper lamb
Chinese,black pepper mushroom
Chinese,black pepper paneer
Continental,plate of bacon
Continental,plate of sausages
Continental,artichoke & spinach dip
Continental,papillote
Continental,bacon & sausage feast
Continental,bacon & sausage twist
Continental,bacon breakfast
Continental,bacon brekkie
Continental,bacon fry
Continental,bacon strips
Continental,bacon tosty
Continental,bacon wrapped prawns
Continental,baked beans
Continental,baked beans on toast
Continental,baked beans toasty
Continental,baked cilantro mushrooms
Continental,baked fish in herbed crumbs
Continental,baked potato
Continental,baked veg
Continental,baked vegetable
Continental,baked vegetables
Continental,borscht
Continental,bulgogi
Continental,beef bulgogi rice bowl
Continental,beef double marinated steak
Continental,beef filet
Continental,golubtsi
Continental,beef tenderloin
Continental,bolognaise
Continental,bolognese
Continental,papilote
Desserts,alice in chocoland
Desserts,almond and fig oats jar
Desserts,almost baked jar
Desserts,anar bhog
Desserts,rasagulla
Desserts,apricot with cream
Desserts,baadusha
Desserts,badam katli
Desserts,badhusha
Desserts,badshahi katla
Desserts,badursha
Desserts,badusha
Desserts,badushah
Desserts,badushahi
Desserts,badushai
Desserts,baked alaska
Desserts,baklawa
Desserts,balusha
Desserts,balushah
Desserts,banoffee toffee
Desserts,basundhi
Desserts,chekki
Desserts,laddo
Desserts,mysor pak
Desserts,bobbatallu
Desserts,bobbattu
Desserts,bobbatu
Eggetarian,eggonomy
Bakery,khari
Bakery,bhakhar wadi
Bakery,bakhar wadi
Bakery,bakar wadi
Bakery,bakharwadi
Bakery,bhakarwadi
Bakery,murku
Fast Food,chatpate
Fast Food,aloo cheese
Fast Food,cheese chilli
Fast Food,cheese paneer toast
Fast Food,cheese poori
Fast Food,cheese shots
Fast Food,aloo chilli
Fast Food,aloo chilly
Fast Food,aloo crispy
Fast Food,aloo dry
Fast Food,kachodi
Fast Food,katli masala
Fast Food,aloo kurkure
Fast Food,lachha katori
Fast Food,aloo poori
Fast Food,aratikaya fry
Fast Food,arti kaya fry
Fast Food,pakoras
Fast Food,baby corn 69
Fast Food,banana fry (3 pcs)
Fast Food,banana fry
Fast Food,elanchi
Fast Food,beef faal
Fast Food,beef phaal
Fast Food,benne kali
Fast Food,benne masale
Fast Food,bharma mirchi
Fast Food,besan mirchi
Fast Food,peanuts masala
Fast Food,masala peanuts
Fast Food,boiled palli
Fast Food,palli masala
Fast Food,palli roast
Fast Food,pally masala
Fast Food,boiled peanut
Fast Food,boiled peanuts
Fast Food,fish roast
Fast Food,grill toast
Fast Food,grilled toast
Fast Food,bombay toast
Bakery,bun
Desserts,litchi stick
Desserts,pista stick
Desserts,strawberry stick
Italian,alla firritiana
Italian,firritiana
Italian,firitiana
Italian,fazzoletti
Mexican,empanadas
North Indian,nazakat
North Indian,aloo onion
North Indian,aloo palak
North Indian,palya
North Indian,aloo paneer
North Indian,aloo panner
North Indian,patiale
North Indian,aloo patta
North Indian,aloo peas
North Indian,aloo pepper
North Indian,aloo plak
North Indian,prantha
North Indian,aloo pudina
North Indian,aloo pyaaz
North Indian,aloo pyaz
North Indian,aloo shimla mirchi
North Indian,alu bhindi
North Indian,alu bhindi masala
North Indian,alu butter masala
North Indian,alu capsicum
North Indian,alu dhum
North Indian,alu dum
North Indian,alu dum ka
North Indian,alu dumki
North Indian,alu fry
North Indian,alu ginger
North Indian,alu gobhi
North Indian,alu gobi
North Indian,alu green peas
North Indian,alu mattar
North Indian,alu methi
North Indian,alu mutter
North Indian,alu palak
North Indian,alu paneer
North Indian,alu pepper fry
North Indian,paneer sabzi
North Indian,alurdam
North Indian,amritsary
North Indian,arbi masala
North Indian,arbi tuk
North Indian,avadhi
North Indian,baby corn adraki
North Indian,bartha
North Indian,barta
North Indian,bharata
North Indian,bhuta
North Indian,naga pepper
North Indian,naga king chilly
North Indian,chila
North Indian,gatta
North Indian,gatte
North Indian,bharwan
North Indian,bharwani
North Indian,bhatinda
North Indian,bhatti
North Indian,subz miloni
North Indian,gathiya
North Indian,dahiwala
North Indian,de payza
North Indian,dil wali
North Indian,do payaza
North Indian,do payza
North Indian,do piaza
North Indian,do pyaz
North Indian,do pyazza
North Indian,bhindi sabzi
North Indian,bhindi sarso masala
North Indian,bhindi subzi
North Indian,lehsan ka gosht
North Indian,aatish aloo
North Indian,aatish e aloo
North Indian,ajwain naan
North Indian,ajwain poori
North Indian,akal gobi masala
North Indian,akal mushroom masala
North Indian,akbari paneer
North Indian,allahabadi tehri
North Indian,alloo capsicum with paneer
North Indian,alloo dum
North Indian,alloo gobi
North Indian,alloo jeera
North Indian,alloo matar
North Indian,alloo methi
North Indian,alloo palak
North Indian,alloo raita
North Indian,allu bondhi
North Indian,allu curry rice
North Indian,alo gobi
North Indian,alo gobi masala
North Indian,aloo  jeera
North Indian,aloo  matar
North Indian,aloo 555
North Indian,aloo achori
North Indian,aloo and gobi fry
North Indian,aloo aur do khile phool
North Indian,aloo baby corn
North Indian,aloo bada
North Indian,aloo baigan
North Indian,aloo baigan bharta
North Indian,aloo baingain dry
North Indian,aloo baingain dry fry
North Indian,aloo baingan
North Indian,aloo baingan masala
North Indian,aloo baingan sabzi
North Indian,aloo balls
North Indian,aloo bartha
North Indian,aloo beans sabzi
North Indian,aloo bechara
North Indian,aloo bharta
North Indian,aloo bharwan
North Indian,aloo bhendi
North Indian,aloo bhindi
North Indian,aloo bhuja
North Indian,aloo bhujiya
North Indian,aloo brinjal
North Indian,aloo bukhara
North Indian,kaju pulao
North Indian,aloo butter masala
North Indian,aloo cabbage
North Indian,aloo capcicum
North Indian,aloo carrot matar
North Indian,aloo cashew capsicum
North Indian,aloo chilly curry
North Indian,chola
North Indian,cholle
North Indian,aloo curry
North Indian,parahta
North Indian,aloo dry masala
North Indian,aloo dum
North Indian,aloo duma
North Indian,aloo dumka
North Indian,aloo fry
North Indian,aloo gajar
North Indian,aloo garlic fry
North Indian,aloo ginger
North Indian,aloo gobhi
North Indian,aloo gogi
North Indian,aloo gol matol
North Indian,aloo gravy
North Indian,aloo green peas
North Indian,aloo green piece
North Indian,aloo hariyali
North Indian,aloo hing dhaniya
North Indian,aloo jeera
North Indian,aloo jira
North Indian,aloo ka dum
North Indian,aloo kaju
North Indian,aloo kali mirch
North Indian,aloo kalimirchi
North Indian,parathe
North Indian,aloo ki sabji
North Indian,aloo ki sabzi
North Indian,aloo lal tamatar
North Indian,aloo matar
North Indian,aloo mattar
North Indian,aloo matter
North Indian,aloo mazedar
North Indian,aloo mealmaker
North Indian,aloo menthi
North Indian,aloo methi
North Indian,aloo mirch
North Indian,aloo mushroom
North Indian,aloo muttar
North Indian,aloo mutter
North Indian,aloo mutton
North Indian,aloo muttor
South Indian,a.p
South Indian,agraharams
South Indian,puli aval
South Indian,alasandu
South Indian,vadalu
South Indian,allepey
South Indian,alleppey
South Indian,aloo kari
South Indian,kobbari fry
South Indian,mudha curry
South Indian,thiragamotha
South Indian,alugadda
South Indian,amamma
South Indian,ruchulu
South Indian,ambada
South Indian,ambur
South Indian,chitti muthyalu
South Indian,amma
South Indian,parupu
South Indian,nai sadam
South Indian,ammamma
South Indian,ammas
South Indian,bhaat
South Indian,oota
South Indian,ammini
South Indian,kozhukattai
South Indian,amoga non veg special thali
South Indian,jonna rotti
South Indian,amoga veg special thali
South Indian,natholi
South Indian,andhar
South Indian,angal
South Indian,angamaly
South Indian,angani
South Indian,angara
South Indian,angari
South Indian,rawa fry
South Indian,tawa fry
South Indian,pulimunchi
South Indian,ap
South Indian,apam
South Indian,appadalu
South Indian,appavum muttaroastum
South Indian,muttaroastum
South Indian,appavum
South Indian,appesaru
South Indian,atukula
South Indian,avakaai
South Indian,avakay
South Indian,vennapusa
South Indian,aval vadam
South Indian,avalakki
South Indian,avarebele
South Indian,avayaka ghee rice
South Indian,kunda pualao
South Indian,nanichthu
South Indian,kudam
South Indian,kudum
South Indian,avoli fry
South Indian,avoli masala
South Indian,pollichathu
South Indian,avoli curry
South Indian,avoli pollichathu
South Indian,avoly fry
South Indian,avvakai
South Indian,awoli fry
South Indian,ayakura
South Indian,ayala curry
South Indian,kottayam style
South Indian,mulakittathu
South Indian,ayala masala
South Indian,ayala mulakitta
South Indian,mulakitta
South Indian,ayala mulakittathu
South Indian,ayala roast
South Indian,ayala tawa fry
South Indian,ayila fish
South Indian,ayila fry
South Indian,varuthathu
South Indian,ayira fish
South Indian,kurumi lagu
South Indian,bagala bath
South Indian,bagalabath
South Indian,baggala bhat
South Indian,bangada masala
South Indian,bangada oil
South Indian,bangada rava
South Indian,bangada rawa
South Indian,bangada tawa
South Indian,bangada thava
South Indian,bangadi curry
South Indian,bangarpet special
South Indian,sapadu
South Indian,beerakaya
South Indian,bhangda rava fry
South Indian,bhindi palya
South Indian,birakaya
South Indian,bisbelli bath
South Indian,bisbellibath
South Indian,bisbille bath
South Indian,bise bele bath
South Indian,bisebele bath
South Indian,bisebelle bath
South Indian,biselle bath
South Indian,bisi bele bhaat
South Indian,bisi bele huiianna
South Indian,bisi bele julianna
South Indian,bisi belle bath
South Indian,bisi thindi
South Indian,bisibelabath
South Indian,bisibele bath
South Indian,bisibele bhaat
South Indian,bisibele bhat
South Indian,bisibelli bath
South Indian,biyyam
South Indian,vadiyalu
South Indian,bollengier
South Indian,bollenjir
South Indian,bommidayalu
North Indian,bhartha
North Indian,bhatta
South Indian,borota
Biryani,bryani
South Indian,chattinad
South Indian,chattinadu
South Indian,chetnadu
Fast Food,chetpat
Fast Food,chetpet
South Indian,chettiand
North Indian,chikiniwala
South Indian,chitinadu
South Indian,chittinadu
Chinese,chowmen
Chinese,chowmin
South Indian,kootiyathe
South Indian,churutti
Continental,cordon bleu
Arabian,meshwi
Italian,crostini
Italian,crostino
Italian,crostina
South Indian,cukka
North Indian,do peyanja
North Indian,do payaz
North Indian,do peyaja
North Indian,do pyaaz
North Indian,dopayza
North Indian,dopaza
Chinese,chicken dragon
Chinese,chicken drangon
Chinese,chicken drum stick
Chinese,chicken drum stickes
Chinese,chicken drum sticks
Chinese,chicken drumsticks
Chinese,chicken drumstickes
Chinese,chicken drumstick
Chinese,drums of haven
Chinese,drums of heaven
Chinese,chicken drumstic
South Indian,elayil podhinjathu
South Indian,podhinjathu
South Indian,elayil
Mexican,fajitha
Chinese,foo young
Chinese,foo yung
Continental,francaise
Continental,frankfurters
Continental,frankfurter
South Indian,golconda
North Indian,handiwala
North Indian,harabara
Chinese,honk kong
South Indian,iguru
Asian,indonesian
South Indian,kakinad
South Indian,kalimichi
South Indian,kamatchi
South Indian,kerala
North Indian,khandari
North Indian,khandhari
Continental,kiev
Continental,kievs
North Indian,kohlapuri
Desserts,chocolate lava
Beverages,american nuts 700ml
Healthy Food,fattoush salad
